Consumidor,NBO_1,NBO_2,NBO_3,NBO_4,NBO_5
16759,76,19,28,72,45
16760,20,52,77,3,16
16761,48,22,76,2,10
16762,52,55,16,10,19
16763,9,54,35,36,42
16764,8,34,37,44,51
16765,2,76,22,23,25
16766,38,13,18,45,75
16767,31,49,4,7,20
16768,1,14,20,35,40
16769,42,46,10,17,49
16770,50,76,1,25,35
16771,72,12,23,78,6
16772,55,69,14,19,23
16773,65,5,25,46,16
16774,10,80,74,73,75
16775,9,48,53,54,21
16776,39,9,37,28,44
16777,31,20,22,28,63
16778,79,30,34,65,76
16779,56,4,53,60,43
16780,17,26,13,5,9
16781,3,24,28,70,5
16782,42,53,75,69,74
16783,45,58,33,29,30
16784,34,12,21,6,1
16785,22,74,1,14,20
16786,12,36,13,75,6
16787,12,6,75,65,79
16788,14,22,52,69,72
16789,47,14,26,72,61
16790,57,63,10,16,28
16791,3,48,55,16,65
16792,26,20,38,76,37
16793,26,53,32,4,12
16794,36,58,65,27,2
16795,12,19,56,4,7
16796,73,20,55,5,35
16797,72,74,34,73,24
16798,7,63,17,38,50
16799,66,51,31,37,6
16800,30,32,51,12,19
16801,25,46,48,23,26
16802,73,10,43,56,30
16803,19,70,15,23,6
16804,33,20,18,10,25
16805,11,12,57,28,80
16806,1,62,11,48,3
16807,30,19,4,12,15
16808,60,5,34,44,52
16809,15,14,4,6,29
16810,63,17,31,3,35
16811,20,37,57,69,79
16812,29,20,41,48,62
16813,18,41,7,19,30
16814,2,37,7,60,4
16815,66,27,33,19,80
16816,11,3,62,29,17
16817,79,34,41,60,51
16818,72,48,5,16,29
16819,33,26,36,39,46
16820,13,47,4,30,22
16821,27,51,45,2,12
16822,28,16,23,31,27
16823,63,79,14,17,30
16824,66,20,77,64,1
16825,19,4,20,47,2
16826,69,23,24,13,20
16827,39,3,50,56,57
16828,19,10,25,58,3
16829,39,14,19,46,15
16830,53,8,74,77,3
16831,60,14,24,21,31
16832,71,8,29,4,14
16833,10,70,73,78,5
16834,31,73,76,68,24
16835,24,71,21,16,58
16836,1,79,59,41,65
16837,15,20,74,32,10
16838,29,15,36,55,1
16839,19,17,38,24,25
16840,6,60,78,23,32
16841,44,32,54,13,41
16842,62,68,3,41,66
16843,68,21,27,52,8
16844,34,14,4,35,6
16845,11,29,35,45,48
16846,21,71,57,76,19
16847,1,3,56,75,16
16848,55,39,40,43,63
16849,80,6,21,57,12
16850,69,65,20,43,68
16851,79,51,24,55,72
16852,3,7,79,45,50
16853,70,55,45,35,79
16854,50,26,49,56,60
16855,47,11,69,16,24
16856,31,9,19,40,6
16857,31,19,11,21,26
16858,64,56,2,15,32
16859,48,46,67,21,59
16860,39,56,66,44,64
16861,4,9,76,47,74
16862,12,74,14,58,24
16863,7,16,41,77,42
16864,7,33,65,1,52
16865,54,30,2,15,26
16866,5,42,50,20,25
16867,6,4,13,43,16
16868,46,18,20,31,21
16869,65,22,23,50,72
16870,30,40,56,23,26
16871,33,49,61,2,5
16872,79,9,23,24,54
16873,2,11,62,58,78
16874,52,30,6,32,53
16875,44,4,61,24,38
16876,28,31,60,2,14
16877,33,49,1,29,23
16878,1,78,52,38,51
16879,73,49,69,12,20
16880,4,59,66,16,25
16881,60,52,63,40,45
16882,4,48,30,3,13
16883,77,47,54,55,8
16884,37,17,19,27,39
16885,33,7,24,71,29
16886,52,69,25,37,35
16887,47,37,29,2,45
16888,18,43,69,79,60
16889,12,28,2,76,3
16890,67,76,29,33,47
16891,19,26,34,79,1
16892,42,3,19,2,18
16893,61,7,13,78,57
16894,66,23,18,25,40
16895,69,27,53,61,46
16896,70,59,22,31,10
16897,39,49,61,31,58
16898,20,75,2,58,3
16899,13,61,40,6,11
16900,36,58,10,2,9
16901,75,23,2,5,10
16902,17,8,9,14,46
16903,50,44,41,51,74
16904,63,32,70,6,25
16905,69,68,80,10,39
16906,56,30,59,32,34
16907,9,13,41,69,16
16908,60,2,61,46,56
16909,61,64,13,39,42
16910,2,52,70,44,5
16911,54,42,38,64,69
16912,71,19,24,80,28
16913,35,16,34,55,56
16914,19,9,64,74,14
16915,53,12,69,3,7
16916,19,23,5,14,64
16917,7,19,16,60,65
16918,1,22,3,13,19
16919,2,69,62,76,70
16920,44,12,3,2,43
16921,25,26,54,63,66
16922,63,41,53,51,54
16923,70,3,28,59,69
16924,69,4,30,23,28
16925,13,80,37,58,66
16926,79,61,74,12,18
16927,17,58,31,10,26
16928,48,8,21,18,54
16929,79,50,80,3,10
16930,28,66,75,80,23
16931,46,32,47,65,4
16932,32,70,48,66,6
16933,66,9,12,23,30
16934,72,26,23,36,18
16935,59,68,6,13,46
16936,39,53,34,5,7
16937,63,60,11,16,51
16938,17,22,50,56,6
16939,38,18,42,49,4
16940,6,30,47,54,60
16941,62,24,33,66,39
16942,56,80,65,48,71
16943,58,33,31,55,59
16944,44,20,34,11,38
16945,25,18,7,15,33
16946,40,29,32,39,80
16947,24,43,65,7,25
16948,54,29,36,76,25
16949,28,34,50,52,17
16950,63,49,17,78,7
16951,68,58,7,14,49
16952,57,43,3,75,50
16953,25,30,41,72,2
16954,61,9,10,52,64
16955,22,20,33,18,42
16956,37,60,47,56,79
16957,35,76,15,42,48
16958,2,21,27,41,55
16959,58,33,62,12,17
16960,5,26,31,33,47
16961,62,42,4,16,9
16962,7,28,38,68,42
16963,6,23,9,21,78
16964,6,32,56,10,12
16965,30,41,43,5,48
16966,3,16,8,22,33
16967,19,5,7,61,1
16968,7,36,40,53,66
16969,56,53,62,63,78
16970,19,59,65,9,80
16971,37,71,80,18,29
16972,25,79,52,20,34
16973,47,52,59,5,11
16974,77,1,80,14,22
16975,13,40,34,51,37
16976,27,65,3,17,19
16977,48,23,71,51,9
16978,57,54,69,39,42
16979,32,2,51,57,17
16980,19,11,27,33,77
16981,72,20,19,31,51
16982,60,17,26,57,78
16983,8,60,64,3,15
16984,30,13,29,49,59
16985,35,13,2,14,62
16986,30,36,75,26,40
16987,48,54,14,24,38
16988,25,50,31,74,16
16989,4,66,72,20,30
16990,36,58,26,14,2
16991,3,63,44,5,10
16992,21,50,33,25,1
16993,79,42,51,63,11
16994,31,15,62,63,67
16995,70,18,36,49,20
16996,23,37,72,80,19
16997,26,50,56,9,18
16998,22,27,59,1,29
16999,43,80,13,38,60
17000,50,56,33,54,31
17001,67,30,31,56,63
17002,60,7,24,30,63
17003,6,75,21,39,5
17004,44,14,60,6,24
17005,56,44,5,65,25
17006,26,31,42,9,40
17007,70,78,35,37,42
17008,17,27,32,78,21
17009,53,51,34,36,41
17010,43,70,33,17,1
17011,66,59,71,41,74
17012,30,27,79,7,23
17013,44,57,23,10,20
17014,5,10,56,65,4
17015,29,24,37,4,25
17016,40,2,8,9,15
17017,17,49,80,26,65
17018,63,27,65,77,12
17019,48,19,33,37,55
17020,39,31,16,55,8
17021,29,37,19,46,11
17022,51,41,49,18,17
17023,36,4,63,35,37
17024,74,35,46,6,67
17025,79,9,18,80,14
17026,8,30,24,7,77
17027,51,5,77,8,22
17028,66,75,5,16,18
17029,2,62,68,69,28
17030,70,42,27,6,17
17031,61,32,35,44,62
17032,10,37,64,72,79
17033,61,58,3,50,57
17034,58,70,68,74,1
17035,52,59,39,44,42
17036,31,6,35,23,37
17037,26,31,44,46,69
17038,36,52,3,8,10
17039,17,43,35,54,71
17040,44,26,47,1,19
17041,6,33,11,43,52
17042,53,58,11,16,35
17043,6,35,50,60,67
17044,58,6,16,48,8
17045,55,60,6,4,80
17046,38,28,66,16,2
17047,12,44,17,25,43
17048,54,75,13,23,36
17049,37,34,63,79,23
17050,42,15,41,5,52
17051,1,33,48,58,34
17052,8,5,33,57,11
17053,78,12,38,43,3
17054,57,42,62,65,71
17055,40,50,44,76,13
17056,39,56,21,52,28
17057,52,38,65,74,5
17058,12,21,25,33,54
17059,5,38,74,78,34
17060,39,64,63,1,12
17061,3,26,53,15,34
17062,19,20,39,57,76
17063,70,61,38,51,18
17064,9,60,77,18,38
17065,46,71,40,52,76
17066,77,5,17,19,34
17067,9,35,31,47,57
17068,27,17,47,57,70
17069,65,78,19,37,14
17070,29,7,15,22,54
17071,22,62,24,16,31
17072,56,61,13,38,51
17073,26,58,67,77,25
17074,61,43,13,59,19
17075,29,20,34,6,44
17076,70,16,79,68,78
17077,75,38,73,48,60
17078,63,19,5,16,27
17079,29,13,19,9,59
17080,56,19,28,7,24
17081,67,75,12,43,57
17082,60,23,50,61,74
17083,16,10,26,63,55
17084,76,61,64,53,11
17085,21,76,28,43,51
17086,53,1,59,45,29
17087,24,7,56,73,23
17088,25,36,46,70,17
17089,25,59,61,62,76
17090,48,77,5,30,67
17091,42,4,39,41,47
17092,8,30,39,6,12
17093,14,28,54,23,77
17094,61,67,10,32,37
17095,35,63,50,22,27
17096,50,54,51,15,63
17097,32,73,4,55,37
17098,33,19,52,2,8
17099,48,67,72,16,29
17100,34,44,17,50,52
17101,58,20,34,55,68
17102,5,10,39,47,64
17103,24,14,66,77,48
17104,12,3,37,73,2
17105,46,12,52,56,79
17106,39,69,18,76,20
17107,45,74,60,10,36
17108,5,66,1,7,12
17109,7,12,70,14,80
17110,63,8,24,70,3
17111,21,75,15,58,5
17112,4,29,49,5,17
17113,40,21,59,15,53
17114,8,47,40,4,20
17115,23,63,9,68,70
17116,9,70,52,73,8
17117,28,22,36,2,35
17118,67,2,8,75,31
17119,26,3,6,8,69
17120,20,36,56,26,57
17121,11,42,52,68,4
17122,14,24,32,68,10
17123,12,38,4,52,74
17124,23,29,48,62,59
17125,37,2,63,5,23
17126,18,19,49,5,23
17127,48,73,50,21,32
17128,31,70,75,3,38
17129,7,14,30,31,41
17130,36,45,22,40,55
17131,60,69,30,67,12
17132,6,59,7,14,66
17133,61,46,15,28,35
17134,51,14,29,44,55
17135,18,80,17,22,42
17136,70,6,53,56,61
17137,47,53,3,7,72
17138,22,14,42,68,53
17139,74,27,14,59,76
17140,75,71,2,49,50
17141,65,29,71,30,53
17142,38,41,22,40,27
17143,42,66,78,14,48
17144,18,33,15,57,58
17145,45,20,3,39,60
17146,9,10,28,32,33
17147,30,65,72,10,28
17148,25,27,46,17,41
17149,25,38,1,12,29
17150,16,27,54,75,62
17151,29,34,73,74,11
17152,19,8,40,2,4
17153,1,22,9,19,21
17154,29,46,17,49,62
17155,16,28,3,17,38
17156,9,7,11,26,25
17157,41,74,5,13,50
17158,1,13,57,3,14
17159,66,5,11,23,31
17160,12,49,33,67,2
17161,35,31,41,62,15
17162,44,34,49,13,19
17163,35,37,45,47,61
17164,43,65,36,3,7
17165,55,67,56,5,13
17166,41,2,34,51,53
17167,24,51,41,62,71
17168,37,31,34,55,75
17169,61,33,62,72,40
17170,11,55,7,41,1
17171,18,56,62,9,59
17172,40,3,9,24,52
17173,5,10,69,78,9
17174,68,17,73,7,56
17175,32,38,40,21,33
17176,4,13,1,7,29
17177,33,73,55,57,2
17178,25,37,46,14,71
17179,44,34,37,40,71
17180,44,27,79,66,68
17181,20,21,49,54,63
17182,68,77,19,28,3
17183,36,24,2,3,33
17184,65,64,68,76,1
17185,66,37,75,31,8
17186,5,47,11,13,26
17187,18,36,40,74,6
17188,7,10,63,13,14
17189,45,33,77,9,8
17190,17,49,2,15,35
17191,18,63,27,8,14
17192,76,16,69,19,42
17193,61,52,16,57,3
17194,70,15,2,10,54
17195,56,1,3,6,41
17196,58,20,23,76,22
17197,27,5,32,76,7
17198,14,69,35,59,31
17199,5,36,16,35,28
17200,53,32,61,70,55
17201,42,6,34,76,39
17202,66,74,32,53,57
17203,53,9,29,77,34
17204,19,66,56,2,15
17205,63,33,53,30,67
17206,41,65,4,5,27
17207,5,11,32,15,2
17208,18,79,74,1,19
17209,15,37,2,20,5
17210,56,13,59,45,3
17211,25,22,29,61,60
17212,16,19,65,62,74
17213,72,7,42,61,12
17214,22,46,10,13,24
17215,76,6,46,59,7
17216,70,63,8,11,22
17217,46,19,77,39,60
17218,1,44,10,40,45
17219,20,22,53,4,6
17220,25,29,74,8,56
17221,21,57,10,17,53
17222,46,55,70,5,15
17223,2,27,80,17,28
17224,18,65,9,42,55
17225,12,14,80,9,71
17226,72,42,45,55,8
17227,21,58,7,24,49
17228,40,7,36,19,1
17229,66,18,19,65,5
17230,52,36,42,3,15
17231,11,45,17,13,9
17232,47,56,7,17,24
17233,16,36,63,77,3
17234,20,29,54,75,3
17235,2,34,60,27,33
17236,31,46,41,3,49
17237,58,16,39,80,4
17238,30,27,62,67,3
17239,80,2,67,77,21
17240,69,54,68,26,12
17241,11,14,15,27,48
17242,20,37,55,18,34
17243,8,65,3,28,40
17244,18,65,66,39,77
17245,4,52,36,58,65
17246,19,25,38,43,2
17247,16,79,38,62,64
17248,43,46,36,76,26
17249,24,48,57,58,72
17250,1,32,27,67,7
17251,68,13,30,10,14
17252,15,51,5,26,34
17253,1,65,78,24,35
17254,13,14,31,53,36
17255,34,37,54,2,4
17256,19,52,44,7,45
17257,27,28,2,62,63
17258,37,67,7,21,48
17259,3,16,2,6,22
17260,69,46,59,16,47
17261,49,52,27,47,12
17262,72,8,18,74,61
17263,37,63,38,48,9
17264,26,34,4,12,56
17265,20,1,3,41,42
17266,7,52,6,11,13
17267,2,9,19,42,18
17268,71,31,44,27,46
17269,47,16,30,25,29
17270,19,22,24,59,14
17271,28,61,73,40,15
17272,78,7,1,2,58
17273,33,7,49,69,22
17274,3,76,42,66,12
17275,54,67,80,63,31
17276,58,32,35,56,69
17277,12,4,36,56,19
17278,33,79,18,8,43
17279,50,8,65,34,72
17280,9,12,43,65,1
17281,2,79,67,15,10
17282,15,54,28,37,16
17283,50,64,68,34,44
17284,39,34,47,10,13
17285,19,12,7,30,11
17286,27,74,4,5,51
17287,33,12,16,20,28
17288,33,14,10,13,71
17289,75,76,7,19,21
17290,17,21,48,4,27
17291,23,37,42,24,39
17292,64,36,76,14,20
17293,46,15,3,43,5
17294,6,37,19,9,32
17295,31,3,51,1,27
17296,41,10,14,26,27
17297,68,42,74,61,36
17298,28,47,9,70,16
17299,5,10,31,56,35
17300,56,70,17,5,26
17301,39,74,78,62,26
17302,65,71,30,34,46
17303,47,7,16,21,24
17304,43,6,32,34,48
17305,69,30,31,64,11
17306,70,48,31,18,47
17307,6,26,69,29,47
17308,14,42,9,31,70
17309,8,10,25,43,5
17310,64,17,37,2,3
17311,77,67,4,6,14
17312,33,42,58,70,72
17313,65,11,23,24,30
17314,8,59,3,17,36
17315,11,26,17,28,45
17316,12,49,14,21,27
17317,74,46,13,63,79
17318,57,79,40,61,53
17319,25,27,77,59,15
17320,68,8,15,18,22
17321,40,52,1,21,6
17322,22,7,13,16,41
17323,54,11,29,19,3
17324,38,42,72,7,11
17325,41,29,46,4,20
17326,74,15,20,22,31
17327,15,50,57,59,62
17328,17,2,23,34,19
17329,64,76,25,46,14
17330,71,75,16,9,26
17331,24,61,66,17,40
17332,59,12,51,61,30
17333,15,6,13,14,33
17334,52,18,3,8,34
17335,57,60,52,1,20
17336,10,4,40,45,55
17337,19,79,32,4,37
17338,55,31,8,32,54
17339,52,4,45,21,50
17340,20,47,44,17,28
17341,3,14,18,41,48
17342,16,55,64,25,26
17343,29,55,60,28,23
17344,47,1,2,26,6
17345,2,30,42,10,12
17346,12,14,17,35,54
17347,65,4,5,48,80
17348,5,49,9,32,67
17349,60,30,55,9,5
17350,71,9,25,72,69
17351,15,39,66,80,9
17352,54,69,18,27,51
17353,6,22,39,46,80
17354,56,78,33,17,30
17355,23,19,3,68,31
17356,2,36,18,53,70
17357,6,23,19,10,13
17358,28,25,48,69,32
17359,46,70,42,7,18
17360,9,14,23,33,55
17361,1,53,7,42,68
17362,46,2,11,48,40
17363,12,29,42,45,69
17364,70,18,16,46,12
17365,35,47,54,74,7
17366,55,4,52,1,9
17367,59,62,26,32,39
17368,79,31,40,48,10
17369,13,5,7,27,37
17370,55,38,45,78,5
17371,47,41,56,64,70
17372,53,79,27,35,9
17373,53,13,38,15,28
17374,27,62,73,79,36
17375,44,20,29,1,4
17376,38,52,11,19,42
17377,57,52,72,9,31
17378,70,19,20,28,47
17379,48,71,56,64,23
17380,3,40,55,60,4
17381,72,18,70,7,8
17382,79,1,3,52,62
17383,41,34,38,65,72
17384,8,50,69,4,76
17385,62,7,24,52,72
17386,28,45,4,24,64
17387,68,32,14,11,57
17388,74,22,6,32,53
17389,24,51,3,14,56
17390,40,50,72,68,13
17391,12,34,36,40,22
17392,29,4,41,12,20
17393,2,10,41,18,19
17394,76,77,31,57,70
17395,43,63,52,59,61
17396,49,13,33,45,4
17397,39,59,6,23,50
17398,2,75,33,50,20
17399,11,73,34,38,58
17400,12,46,77,27,67
17401,27,71,28,46,60
17402,72,33,49,32,53
17403,13,39,24,37,73
17404,1,23,47,74,55
17405,25,46,76,16,33
17406,56,28,55,65,12
17407,8,66,48,75,12
17408,13,42,74,6,30
17409,80,7,28,51,79
17410,69,12,52,13,18
17411,3,7,13,23,48
17412,66,10,25,56,35
17413,71,5,10,19,63
17414,75,44,69,70,40
17415,53,12,39,48,65
17416,13,50,76,16,37
17417,75,20,36,67,5
17418,75,27,37,48,50
17419,50,66,26,14,23
17420,33,45,2,23,44
17421,47,58,37,20,24
17422,35,14,75,46,51
17423,49,4,13,21,31
17424,51,41,7,30,31
17425,24,39,2,17,26
17426,39,46,50,51,60
17427,32,79,26,40,48
17428,16,23,68,70,76
17429,56,66,46,70,77
17430,29,71,30,25,51
17431,6,29,33,15,26
17432,2,13,19,31,10
17433,30,14,47,50,63
17434,34,42,48,25,27
17435,39,11,60,28,45
17436,51,8,43,56,3
17437,51,64,74,21,1
17438,15,33,51,77,62
17439,15,28,31,46,78
17440,75,3,12,5,16
17441,16,73,7,37,60
17442,44,15,37,78,17
17443,31,28,34,72,12
17444,68,17,21,30,50
17445,57,1,35,12,17
17446,61,53,22,41,40
17447,41,17,74,57,4
17448,52,71,31,33,10
17449,34,45,2,53,9
17450,36,24,37,46,50
17451,56,6,29,33,58
17452,34,10,12,59,7
17453,25,35,37,61,5
17454,25,1,52,15,22
17455,14,33,6,44,12
17456,30,75,17,27,42
17457,16,45,7,32,60
17458,22,5,30,10,21
17459,67,22,63,23,15
17460,47,50,12,15,23
17461,69,8,53,1,71
17462,9,46,75,2,3
17463,41,58,12,1,5
17464,33,11,74,22,78
17465,57,42,56,51,53
17466,31,18,17,75,1
17467,79,18,8,27,46
17468,35,11,69,2,76
17469,19,58,76,6,15
17470,59,68,15,40,64
17471,57,56,16,48,1
17472,4,24,72,39,18
17473,36,43,35,46,22
17474,53,28,38,46,14
17475,25,13,17,1,10
17476,60,38,68,3,9
17477,27,2,41,13,24
17478,3,77,67,40,62
17479,32,73,9,45,69
17480,30,7,33,44,74
17481,79,24,28,7,27
17482,19,76,6,51,62
17483,62,73,43,53,17
17484,24,62,35,5,14
17485,6,1,29,34,45
17486,23,78,1,53,71
17487,26,77,2,56,15
17488,9,58,4,11,13
17489,34,80,22,41,46
17490,10,49,38,71,5
17491,42,45,76,3,11
17492,12,57,6,11,35
17493,66,28,35,43,10
17494,3,10,51,70,43
17495,78,22,24,56,35
17496,66,72,3,44,56
17497,61,15,41,46,28
17498,1,76,31,60,67
17499,74,19,60,65,15
17500,55,23,53,36,50
17501,57,75,20,40,27
17502,59,7,13,30,63
17503,44,4,10,8,48
17504,37,5,16,17,33
17505,23,70,12,15,20
17506,68,29,34,1,2
17507,67,34,29,55,68
17508,72,12,45,6,34
17509,46,51,15,66,18
17510,1,75,41,28,5
17511,37,9,59,78,3
17512,15,10,77,54,79
17513,71,49,58,27,30
17514,12,17,74,28,31
17515,65,14,22,55,8
17516,66,2,18,72,65
17517,54,40,37,42,73
17518,40,50,76,12,18
17519,6,21,60,80,42
17520,4,3,8,14,17
17521,4,31,75,76,63
17522,12,8,30,39,52
17523,5,21,3,10,18
17524,57,65,37,67,68
17525,6,17,30,54,20
17526,17,8,50,63,3
17527,19,47,71,4,9
17528,51,26,30,52,53
17529,18,78,44,7,8
17530,4,23,39,11,5
17531,74,19,10,28,56
17532,77,11,23,32,62
17533,37,28,5,39,55
17534,3,58,68,16,24
17535,39,2,47,70,12
17536,26,31,29,35,37
17537,67,76,3,22,31
17538,23,66,75,11,62
17539,21,56,10,12,50
17540,75,8,13,14,66
17541,27,13,76,45,49
17542,28,70,19,33,34
17543,53,64,37,73,45
17544,29,73,19,22,3
17545,13,1,8,10,11
17546,23,19,44,67,7
17547,51,58,69,29,48
17548,9,13,79,47,41
17549,25,33,51,38,68
17550,2,70,38,49,62
17551,70,77,8,10,33
17552,79,17,65,44,54
17553,6,8,23,30,63
17554,43,78,32,13,15
17555,67,7,21,71,43
17556,76,41,1,25,62
17557,63,19,54,23,41
17558,12,25,16,24,59
17559,35,79,52,59,7
17560,79,38,78,48,57
17561,68,12,20,37,52
17562,1,78,7,37,69
17563,42,5,33,44,52
17564,62,5,38,54,3
17565,2,9,72,1,5
17566,79,39,54,46,34
17567,65,27,17,46,70
17568,4,53,58,64,9
17569,19,46,72,12,17
17570,5,79,18,21,43
17571,18,30,57,72,15
17572,78,9,26,40,48
17573,11,65,34,49,39
17574,38,48,15,66,67
17575,75,18,63,14,61
17576,47,5,9,38,43
17577,39,68,61,4,8
17578,23,22,46,13,52
17579,63,20,57,65,74
17580,44,50,62,78,3
17581,78,11,13,54,1
17582,77,20,22,64,21
17583,20,67,22,55,37
17584,67,25,43,61,1
17585,4,26,50,13,58
17586,44,19,26,69,3
17587,42,44,66,71,23
17588,73,18,22,33,25
17589,24,78,10,73,8
17590,34,27,36,48,58
17591,14,2,76,48,60
17592,7,79,63,19,78
17593,17,38,41,57,7
17594,32,55,19,71,79
17595,2,34,9,30,48
17596,18,33,78,3,7
17597,74,26,34,58,73
17598,1,58,59,39,10
17599,29,12,62,57,9
17600,50,76,23,45,56
17601,27,55,29,68,13
17602,43,34,8,65,80
17603,16,20,46,8,24
17604,11,9,45,69,72
17605,48,3,16,19,53
17606,73,15,2,8,7
17607,21,2,65,35,19
17608,46,72,8,14,21
17609,77,45,8,40,15
17610,60,3,50,41,58
17611,48,66,62,45,70
17612,40,20,27,28,30
17613,17,58,30,40,50
17614,70,14,51,54,56
17615,21,67,15,41,72
17616,71,4,19,17,43
17617,56,10,23,58,2
17618,71,50,61,65,30
17619,26,12,32,44,59
17620,38,68,31,56,72
17621,28,65,78,31,6
17622,27,48,51,64,4
17623,34,50,57,41,3
17624,43,64,3,25,36
17625,64,12,79,31,23
17626,61,47,42,21,34
17627,24,21,72,76,16
17628,21,7,78,2,4
17629,50,22,69,76,27
17630,31,5,26,2,46
17631,7,61,71,72,79
17632,3,49,11,15,20
17633,42,21,10,18,44
17634,76,75,18,21,8
17635,50,21,61,65,7
17636,3,77,51,64,34
17637,59,53,46,54,43
17638,34,19,22,33,36
17639,72,9,28,33,46
17640,62,6,5,38,27
17641,64,61,25,31,1
17642,51,33,36,42,56
17643,6,76,62,31,11
17644,37,48,33,57,4
17645,22,39,49,68,14
17646,57,25,73,9,58
17647,20,40,45,65,68
17648,62,43,7,10,11
17649,74,17,27,38,80
17650,6,24,62,73,60
17651,51,50,23,41,39
17652,53,50,56,65,15
17653,17,49,8,50,10
17654,41,63,20,58,11
17655,56,47,70,8,14
17656,5,27,40,7,11
17657,47,64,3,5,56
17658,32,26,62,65,47
17659,76,60,37,77,57
17660,8,76,1,12,32
17661,2,5,58,80,4
17662,11,32,36,43,60
17663,75,22,63,66,3
17664,12,26,38,31,34
17665,5,13,41,64,49
17666,44,41,64,9,45
17667,8,13,70,73,4
17668,23,50,7,79,41
17669,9,67,45,47,68
17670,72,19,66,16,58
17671,30,7,78,40,21
17672,15,38,51,67,3
17673,12,27,26,70,71
17674,36,54,58,28,31
17675,64,63,1,9,12
17676,28,44,48,50,4
17677,36,68,48,71,8
17678,39,31,11,20,62
17679,15,52,68,35,18
17680,19,8,59,37,7
17681,39,4,37,53,21
17682,23,57,70,38,1
17683,16,2,4,12,75
17684,57,2,14,49,59
17685,36,40,54,23,57
17686,44,46,16,19,55
17687,13,59,80,12,49
17688,7,23,49,15,60
17689,29,1,41,31,32
17690,11,12,26,44,1
17691,55,77,27,45,30
17692,27,2,54,64,7
17693,16,48,12,53,5
17694,37,4,27,28,38
17695,34,54,24,26,33
17696,58,37,25,13,28
17697,44,17,9,12,60
17698,59,36,47,6,63
17699,10,15,24,30,39
17700,44,56,3,5,28
17701,44,21,24,45,42
17702,3,11,26,39,18
17703,63,47,74,49,66
17704,80,7,68,54,60
17705,54,78,11,21,51
17706,1,3,34,55,62
17707,75,48,29,47,53
17708,48,33,55,21,30
17709,73,58,5,8,31
17710,62,75,4,6,17
17711,8,42,50,70,71
17712,80,5,53,58,27
17713,2,26,37,77,10
17714,4,23,7,26,57
17715,49,7,16,28,10
17716,14,69,6,48,73
17717,69,19,64,54,65
17718,2,9,12,78,51
17719,54,42,50,59,3
17720,78,56,11,12,34
17721,31,42,49,56,60
17722,49,71,44,5,9
17723,23,73,11,28,66
17724,74,2,8,16,26
17725,79,61,44,62,75
17726,24,29,36,52,76
17727,6,1,58,75,76
17728,77,68,55,15,64
17729,42,2,58,72,65
17730,8,58,63,17,27
17731,6,25,28,50,8
17732,6,68,4,55,76
17733,71,33,39,34,36
17734,15,19,27,44,52
17735,2,25,42,43,60
17736,30,79,10,2,65
17737,19,40,39,55,15
17738,36,35,78,14,65
17739,4,47,51,27,60
17740,14,34,54,36,70
17741,14,79,19,48,55
17742,52,17,48,62,29
17743,71,67,38,72,64
17744,60,18,61,46,66
17745,31,56,46,55,7
17746,27,62,20,23,76
17747,14,11,17,23,30
17748,71,39,63,36,64
17749,13,29,19,48,3
17750,58,28,54,74,3
17751,52,4,8,19,40
17752,28,39,8,11,12
17753,73,48,9,47,13
17754,18,62,66,10,1
17755,8,18,75,13,23
17756,24,36,49,70,4
17757,57,72,5,15,34
17758,74,10,25,7,14
17759,48,6,67,61,7
17760,4,12,63,34,80
17761,20,16,65,33,41
17762,5,28,14,46,23
17763,3,40,41,47,19
17764,44,9,64,31,67
17765,16,25,2,14,41
17766,29,37,19,24,58
17767,24,51,11,80,2
17768,14,4,44,6,28
17769,50,2,6,18,20
17770,18,39,49,54,7
17771,10,78,14,43,64
17772,67,35,25,70,75
17773,11,15,63,69,6
17774,12,15,39,14,35
17775,62,25,24,42,56
17776,39,20,40,15,21
17777,35,55,64,68,17
17778,34,46,16,30,44
17779,58,22,28,52,56
17780,71,47,18,41,59
17781,25,48,54,39,30
17782,21,45,60,3,8
17783,72,52,33,56,30
17784,36,66,26,50,13
17785,72,37,46,7,13
17786,52,37,3,5,21
17787,45,35,4,11,21
17788,53,2,38,72,3
17789,58,4,2,67,5
17790,42,6,79,20,28
17791,76,34,68,30,41
17792,63,65,29,56,33
17793,23,25,33,75,54
17794,32,33,4,26,40
17795,55,5,9,17,23
17796,50,19,27,18,32
17797,12,6,46,1,8
17798,61,64,72,46,5
17799,59,61,79,17,24
17800,62,32,27,43,10
17801,21,8,33,22,24
17802,25,53,74,46,59
17803,10,39,5,44,70
17804,5,13,57,66,26
17805,79,39,78,45,64
